Phone_Prefix,Platform,Subscription_Plan,Match_Date,Login_Status,Buffer_Count,Watch_Minutes,App_Rating,Target_Uninstall
015,Bioscope,WC_Premium,2026-07-05,Success,6.0,106.0,4.0,0
018,Toffee,Daily_Pass,2026-06-18,OTP_Failed,1.0,7.0,,1
018,Bioscope,Weekly_Pass,2026-06-20,Success,18.0,52.0,5.0,0
016,Bioscope,Daily_Pass,2026-07-10,Success,1.0,56.0,,0
017,Bioscope,Weekly_Pass,2026-06-23,Success,9.0,104.0,4.0,0
017,Bioscope,Daily_Pass,2026-07-04,Success,1.0,66.0,3.0,0
014,Toffee,WC_Premium,2026-07-10,Success,10.0,118.0,5.0,0
016,Other_Partner,WC_Premium,2026-06-13,Success,10.0,103.0,,0
017,Toffee,WC_Premium,2026-06-13,Success,18.0,82.0,4.0,0
017,Bioscope,Daily_Pass,2026-06-20,Success,1.0,39.0,4.0,0
016,Toffee,Weekly_Pass,2026-06-12,OTP_Failed,1.0,6.0,2.0,1
019,Toffee,WC_Premium,2026-06-11,Success,17.0,65.0,4.0,0
019,Bioscope,WC_Premium,2026-07-07,Success,3.0,86.0,,0
017,Bioscope,Daily_Pass,2026-06-13,OTP_Failed,0.0,4.0,2.0,1
014,Toffee,WC_Premium,2026-06-24,Success,43.0,92.0,1.0,1
018,Bioscope,WC_Premium,2026-07-06,Buffer_Timeout,2.0,7.0,1.0,0
016,Bioscope,Daily_Pass,2026-07-10,Success,5.0,81.0,5.0,0
018,Toffee,Weekly_Pass,2026-06-24,Buffer_Timeout,5.0,5.0,2.0,0
017,Bioscope,Daily_Pass,2026-06-14,Success,19.0,86.0,4.0,0
015,Toffee,WC_Premium,2026-06-30,Success,4.0,118.0,4.0,0
017,Bioscope,Weekly_Pass,2026-06-15,Success,12.0,128.0,4.0,0
017,Toffee,Daily_Pass,2026-07-06,Success,6.0,97.0,,0
019,Bioscope,Daily_Pass,2026-06-18,Success,8.0,102.0,4.0,0
018,Toffee,Daily_Pass,2026-07-10,Success,9.0,99.0,3.0,0
019,Toffee,Daily_Pass,2026-06-25,Success,4.0,70.0,4.0,0
018,Bioscope,Daily_Pass,2026-06-24,Buffer_Timeout,3.0,7.0,2.0,1
013,Bioscope,Weekly_Pass,2026-06-17,Success,0.0,99.0,,1
014,Other_Partner,WC_Premium,2026-07-02,Success,1.0,111.0,4.0,0
017,Bioscope,Weekly_Pass,2026-06-15,Success,1.0,107.0,,0
019,Bioscope,Weekly_Pass,2026-07-10,OTP_Failed,5.0,9.0,1.0,1
017,Toffee,Daily_Pass,2026-07-06,Success,12.0,103.0,5.0,0
019,Toffee,Daily_Pass,2026-07-06,Success,6.0,108.0,5.0,0
017,Toffee,WC_Premium,2026-07-06,Success,1.0,71.0,4.0,0
018,Toffee,Daily_Pass,2026-07-07,Buffer_Timeout,0.0,6.0,1.0,1
019,Bioscope,Daily_Pass,2026-07-10,Stuck_at_Number_Screen,1.0,9.0,1.0,1
018,Toffee,Daily_Pass,2026-06-26,Success,2.0,102.0,4.0,0
016,Toffee,Weekly_Pass,2026-07-02,Success,7.0,117.0,5.0,0
019,Toffee,WC_Premium,2026-06-24,OTP_Failed,1.0,6.0,,0
016,Toffee,Weekly_Pass,2026-06-21,Success,5.0,51.0,5.0,0
014,Toffee,Daily_Pass,2026-06-23,Success,0.0,81.0,3.0,0
013,Bioscope,WC_Premium,2026-07-05,Success,1.0,100.0,4.0,1
017,Toffee,Daily_Pass,2026-07-04,Success,11.0,84.0,4.0,0
017,Bioscope,Weekly_Pass,2026-07-04,Success,0.0,113.0,4.0,0
017,Bioscope,Daily_Pass,2026-07-02,Stuck_at_Number_Screen,3.0,6.0,2.0,1
017,Bioscope,WC_Premium,2026-06-24,OTP_Failed,3.0,0.0,,0
018,Bioscope,WC_Premium,2026-06-11,Success,1.0,115.0,4.0,0
017,Bioscope,Weekly_Pass,2026-06-27,OTP_Failed,2.0,9.0,1.0,1
017,Toffee,Weekly_Pass,2026-07-01,Success,8.0,106.0,5.0,0
017,Toffee,Weekly_Pass,2026-06-18,Success,6.0,87.0,4.0,0
019,Other_Partner,Daily_Pass,2026-06-26,OTP_Failed,0.0,11.0,2.0,1
018,Toffee,WC_Premium,2026-07-01,Stuck_at_Number_Screen,4.0,6.0,,1
013,Toffee,Weekly_Pass,2026-06-17,OTP_Failed,1.0,5.0,1.0,1
019,Toffee,Weekly_Pass,2026-06-28,OTP_Failed,1.0,3.0,1.0,1
017,Bioscope,Daily_Pass,2026-06-23,Success,9.0,80.0,,0
015,Toffee,Daily_Pass,2026-07-07,Success,37.0,96.0,1.0,1
018,Bioscope,Weekly_Pass,2026-06-17,OTP_Failed,2.0,2.0,2.0,1
017,Bioscope,Weekly_Pass,2026-07-01,Success,14.0,94.0,4.0,0
016,Toffee,Daily_Pass,2026-07-08,OTP_Failed,3.0,0.0,2.0,1
019,Toffee,Daily_Pass,2026-07-10,Success,11.0,73.0,5.0,0
013,Bioscope,Weekly_Pass,2026-06-20,OTP_Failed,2.0,1.0,,0
019,Toffee,Daily_Pass,2026-06-13,OTP_Failed,2.0,5.0,1.0,1
017,Toffee,Weekly_Pass,2026-06-11,Stuck_at_Number_Screen,2.0,6.0,1.0,0
017,Toffee,Weekly_Pass,2026-07-08,Stuck_at_Number_Screen,0.0,4.0,1.0,1
017,Bioscope,Daily_Pass,2026-07-09,Success,14.0,118.0,5.0,0
017,Bioscope,WC_Premium,2026-06-22,Success,1.0,93.0,,0
017,Toffee,Daily_Pass,2026-07-05,Stuck_at_Number_Screen,2.0,7.0,1.0,1
014,Bioscope,WC_Premium,2026-06-20,Success,8.0,62.0,5.0,1
017,Bioscope,WC_Premium,2026-06-17,Success,6.0,84.0,5.0,0
013,Toffee,Weekly_Pass,2026-07-04,Success,6.0,88.0,,0
018,Toffee,WC_Premium,2026-07-06,OTP_Failed,4.0,0.0,2.0,1
019,Bioscope,WC_Premium,2026-06-20,Success,4.0,80.0,,0
015,Bioscope,WC_Premium,2026-06-14,Stuck_at_Number_Screen,2.0,7.0,1.0,1
019,Bioscope,Weekly_Pass,2026-06-29,Success,3.0,80.0,,0
015,Toffee,Weekly_Pass,2026-07-01,Success,1.0,86.0,3.0,0
019,Bioscope,Weekly_Pass,2026-06-27,Success,2.0,67.0,5.0,0
015,Bioscope,Daily_Pass,2026-06-16,Success,19.0,76.0,4.0,0
016,Toffee,WC_Premium,2026-07-08,Buffer_Timeout,5.0,3.0,1.0,0
017,Bioscope,Weekly_Pass,2026-06-11,Success,7.0,84.0,5.0,0
013,Toffee,Weekly_Pass,2026-07-08,Success,5.0,69.0,4.0,0
018,Toffee,WC_Premium,2026-07-04,Success,9.0,97.0,4.0,0
013,Toffee,WC_Premium,2026-07-01,OTP_Failed,6.0,3.0,2.0,1
017,Bioscope,Daily_Pass,2026-06-26,Buffer_Timeout,1.0,0.0,1.0,0
018,Bioscope,WC_Premium,2026-06-26,Success,1.0,52.0,3.0,0
014,Bioscope,Weekly_Pass,2026-06-22,Stuck_at_Number_Screen,8.0,4.0,2.0,1
017,Other_Partner,Weekly_Pass,2026-07-06,Success,0.0,53.0,5.0,0
019,Toffee,WC_Premium,2026-06-22,Success,52.0,140.0,2.0,1
016,Bioscope,WC_Premium,2026-06-17,Success,14.0,138.0,4.0,0
015,Bioscope,Weekly_Pass,2026-06-30,Buffer_Timeout,3.0,7.0,,0
014,Other_Partner,Daily_Pass,2026-06-15,Stuck_at_Number_Screen,0.0,5.0,1.0,1
019,Toffee,Weekly_Pass,2026-06-26,Success,3.0,88.0,5.0,0
018,Other_Partner,Weekly_Pass,2026-06-12,Buffer_Timeout,3.0,11.0,2.0,0
017,Toffee,Daily_Pass,2026-06-26,Success,2.0,76.0,5.0,0
018,Bioscope,Weekly_Pass,2026-07-03,Success,9.0,109.0,5.0,0
019,Bioscope,Daily_Pass,2026-06-23,OTP_Failed,0.0,3.0,,0
019,Bioscope,Weekly_Pass,2026-06-19,Buffer_Timeout,1.0,4.0,2.0,0
019,Toffee,WC_Premium,2026-06-17,Success,1.0,108.0,4.0,0
017,Toffee,Daily_Pass,2026-06-14,Stuck_at_Number_Screen,2.0,6.0,2.0,1
018,Toffee,WC_Premium,2026-07-09,Buffer_Timeout,0.0,6.0,1.0,1
017,Bioscope,Daily_Pass,2026-06-18,Success,4.0,89.0,4.0,0
017,Bioscope,Weekly_Pass,2026-06-21,Success,0.0,116.0,3.0,0
017,Other_Partner,Weekly_Pass,2026-06-21,Success,1.0,126.0,,0
017,Toffee,WC_Premium,2026-06-25,OTP_Failed,0.0,6.0,,1
019,Toffee,WC_Premium,2026-06-24,OTP_Failed,2.0,12.0,1.0,1
017,Toffee,Weekly_Pass,2026-07-02,Success,11.0,96.0,,1
017,Toffee,Daily_Pass,2026-06-16,Success,7.0,83.0,5.0,0
015,Bioscope,Weekly_Pass,2026-06-29,Success,10.0,80.0,5.0,0
013,Bioscope,Weekly_Pass,2026-06-23,OTP_Failed,2.0,7.0,1.0,0
017,Other_Partner,Daily_Pass,2026-06-22,OTP_Failed,2.0,10.0,2.0,1
017,Toffee,Daily_Pass,2026-07-07,Success,2.0,68.0,5.0,0
017,Toffee,Daily_Pass,2026-06-12,Success,4.0,82.0,4.0,0
017,Toffee,Daily_Pass,2026-06-29,Success,14.0,70.0,4.0,0
017,Bioscope,Weekly_Pass,2026-06-21,Stuck_at_Number_Screen,1.0,13.0,1.0,1
018,Other_Partner,Weekly_Pass,2026-07-08,Success,1.0,81.0,5.0,0
017,Toffee,Weekly_Pass,2026-06-17,OTP_Failed,1.0,9.0,,1
013,Toffee,Daily_Pass,2026-06-13,Success,10.0,96.0,4.0,0
019,Bioscope,WC_Premium,2026-07-03,Success,2.0,86.0,5.0,0
013,Bioscope,Weekly_Pass,2026-06-13,Stuck_at_Number_Screen,4.0,13.0,2.0,1
014,Toffee,Weekly_Pass,2026-06-30,OTP_Failed,3.0,6.0,1.0,0
018,Bioscope,Daily_Pass,2026-06-21,Buffer_Timeout,0.0,6.0,1.0,0
013,Toffee,Weekly_Pass,2026-07-01,Success,1.0,64.0,3.0,0
019,Other_Partner,Weekly_Pass,2026-06-12,Success,12.0,83.0,4.0,0
017,Toffee,Weekly_Pass,2026-07-01,Success,4.0,72.0,4.0,0
017,Toffee,WC_Premium,2026-07-07,Success,40.0,89.0,1.0,0
016,Toffee,WC_Premium,2026-06-20,Success,7.0,81.0,5.0,0
018,Toffee,WC_Premium,2026-07-02,Success,2.0,64.0,5.0,0
019,Bioscope,Daily_Pass,2026-07-05,OTP_Failed,1.0,5.0,,1
014,Bioscope,Daily_Pass,2026-07-06,OTP_Failed,1.0,7.0,1.0,1
013,Toffee,Daily_Pass,2026-06-14,Success,3.0,73.0,4.0,1
018,Bioscope,Weekly_Pass,2026-07-06,Buffer_Timeout,2.0,3.0,1.0,0
018,Toffee,Weekly_Pass,2026-06-26,OTP_Failed,0.0,0.0,1.0,1
015,Toffee,WC_Premium,2026-06-26,Success,10.0,119.0,4.0,0
019,Other_Partner,Daily_Pass,2026-06-15,Buffer_Timeout,0.0,4.0,2.0,0
014,Bioscope,Daily_Pass,2026-06-30,Success,10.0,82.0,4.0,0
017,Toffee,Daily_Pass,2026-07-01,Success,7.0,67.0,4.0,0
019,Toffee,Daily_Pass,2026-07-09,Stuck_at_Number_Screen,2.0,7.0,1.0,1
017,Bioscope,Daily_Pass,2026-06-11,Success,3.0,92.0,4.0,0
017,Toffee,Daily_Pass,2026-07-07,OTP_Failed,0.0,4.0,1.0,1
014,Bioscope,Daily_Pass,2026-07-04,Buffer_Timeout,2.0,7.0,1.0,0
017,Bioscope,WC_Premium,2026-06-19,Success,14.0,114.0,5.0,0
015,Toffee,Daily_Pass,2026-06-13,Success,2.0,94.0,3.0,0
017,Toffee,Daily_Pass,2026-07-10,Success,39.0,91.0,1.0,1
019,Bioscope,Daily_Pass,2026-06-23,Success,1.0,101.0,4.0,0
017,Toffee,WC_Premium,2026-07-06,Success,6.0,91.0,3.0,0
013,Toffee,Weekly_Pass,2026-06-13,Success,27.0,72.0,1.0,0
017,Bioscope,WC_Premium,2026-06-19,Buffer_Timeout,1.0,2.0,1.0,0
018,Bioscope,Weekly_Pass,2026-07-08,Success,6.0,95.0,5.0,0
017,Toffee,WC_Premium,2026-06-19,Success,7.0,84.0,5.0,0
016,Bioscope,Daily_Pass,2026-06-23,Buffer_Timeout,1.0,13.0,1.0,0
017,Bioscope,Daily_Pass,2026-07-03,Stuck_at_Number_Screen,7.0,12.0,1.0,1
017,Toffee,Weekly_Pass,2026-07-01,Success,8.0,72.0,5.0,0
017,Toffee,WC_Premium,2026-06-27,OTP_Failed,4.0,2.0,1.0,1
013,Bioscope,WC_Premium,2026-06-19,Success,6.0,77.0,4.0,0
019,Toffee,Weekly_Pass,2026-06-22,OTP_Failed,8.0,4.0,2.0,0
019,Toffee,Daily_Pass,2026-06-16,Success,6.0,85.0,4.0,0
017,Bioscope,Daily_Pass,2026-06-13,Success,4.0,89.0,4.0,0
018,Bioscope,Daily_Pass,2026-07-01,Success,21.0,69.0,1.0,0
019,Bioscope,Daily_Pass,2026-06-21,Success,7.0,97.0,4.0,0
017,Bioscope,Daily_Pass,2026-07-09,Success,31.0,105.0,1.0,1
013,Toffee,Daily_Pass,2026-06-23,Success,18.0,124.0,4.0,0
018,Toffee,WC_Premium,2026-07-05,Success,6.0,50.0,3.0,0
017,Bioscope,Daily_Pass,2026-06-24,Buffer_Timeout,1.0,4.0,1.0,1
017,Bioscope,Daily_Pass,2026-06-25,OTP_Failed,0.0,4.0,1.0,1
017,Bioscope,Daily_Pass,2026-06-25,Success,7.0,81.0,,1
018,Toffee,Daily_Pass,2026-06-27,Buffer_Timeout,0.0,14.0,2.0,0
017,Other_Partner,Daily_Pass,2026-06-24,Buffer_Timeout,3.0,4.0,2.0,0
017,Toffee,Daily_Pass,2026-06-26,Success,3.0,108.0,,0
017,Toffee,WC_Premium,2026-06-20,OTP_Failed,4.0,0.0,1.0,1
017,Toffee,Weekly_Pass,2026-06-27,Stuck_at_Number_Screen,5.0,2.0,1.0,1
017,Toffee,Daily_Pass,2026-07-06,Success,3.0,108.0,5.0,0
014,Bioscope,Weekly_Pass,2026-06-26,Success,1.0,103.0,4.0,0
017,Toffee,Daily_Pass,2026-06-24,Success,10.0,83.0,4.0,1
016,Toffee,Daily_Pass,2026-06-23,Success,9.0,90.0,4.0,0
013,Toffee,Daily_Pass,2026-06-14,Buffer_Timeout,0.0,7.0,,0
016,Bioscope,Daily_Pass,2026-07-02,Stuck_at_Number_Screen,1.0,7.0,1.0,1
018,Bioscope,WC_Premium,2026-06-13,Success,2.0,60.0,,0
017,Bioscope,WC_Premium,2026-06-13,Stuck_at_Number_Screen,3.0,3.0,1.0,1
019,Toffee,Daily_Pass,2026-06-25,Success,10.0,71.0,5.0,0
018,Bioscope,Weekly_Pass,2026-06-14,Success,14.0,74.0,,0
019,Toffee,Daily_Pass,2026-06-26,Success,5.0,67.0,4.0,0
013,Toffee,Daily_Pass,2026-07-08,Success,5.0,133.0,4.0,0
015,Bioscope,Daily_Pass,2026-07-10,Success,5.0,77.0,4.0,0
019,Toffee,Weekly_Pass,2026-06-11,OTP_Failed,6.0,0.0,,0
015,Toffee,Daily_Pass,2026-06-15,Success,10.0,98.0,5.0,0
018,Toffee,Weekly_Pass,2026-06-18,Stuck_at_Number_Screen,3.0,11.0,,0
018,Toffee,WC_Premium,2026-07-10,Success,12.0,123.0,5.0,0
019,Toffee,WC_Premium,2026-06-16,OTP_Failed,1.0,0.0,,0
019,Toffee,Daily_Pass,2026-06-13,Stuck_at_Number_Screen,3.0,2.0,1.0,1
015,Toffee,Daily_Pass,2026-06-30,Success,2.0,112.0,5.0,0
017,Other_Partner,Daily_Pass,2026-06-15,Success,11.0,92.0,5.0,1
019,Bioscope,WC_Premium,2026-06-24,Success,5.0,105.0,,0
017,Bioscope,WC_Premium,2026-06-21,Success,36.0,77.0,1.0,1
018,Bioscope,WC_Premium,2026-06-15,Success,0.0,114.0,4.0,0
017,Bioscope,Weekly_Pass,2026-06-12,OTP_Failed,2.0,9.0,,1
017,Toffee,Weekly_Pass,2026-06-29,Success,13.0,55.0,,0
014,Toffee,Daily_Pass,2026-07-06,Success,2.0,74.0,5.0,0
017,Bioscope,WC_Premium,2026-06-26,Stuck_at_Number_Screen,2.0,3.0,2.0,1
018,Toffee,WC_Premium,2026-07-10,Buffer_Timeout,1.0,0.0,1.0,0
018,Toffee,Daily_Pass,2026-06-18,Success,4.0,49.0,5.0,0
017,Toffee,Daily_Pass,2026-07-09,OTP_Failed,0.0,10.0,1.0,0
017,Bioscope,WC_Premium,2026-06-27,Buffer_Timeout,1.0,0.0,,0
018,Other_Partner,Daily_Pass,2026-06-30,Success,1.0,72.0,4.0,0
017,Toffee,WC_Premium,2026-06-12,Success,26.0,59.0,1.0,1
019,Bioscope,Weekly_Pass,2026-06-19,Success,7.0,82.0,5.0,0
015,Bioscope,Weekly_Pass,2026-07-07,Stuck_at_Number_Screen,1.0,0.0,2.0,1
017,Toffee,Weekly_Pass,2026-06-22,Success,3.0,80.0,4.0,0
017,Toffee,Weekly_Pass,2026-06-23,Success,3.0,81.0,4.0,0
018,Toffee,Daily_Pass,2026-06-25,OTP_Failed,2.0,8.0,1.0,1
016,Bioscope,WC_Premium,2026-07-03,Stuck_at_Number_Screen,0.0,6.0,1.0,1
017,Toffee,WC_Premium,2026-07-02,Success,18.0,103.0,5.0,0
017,Toffee,Weekly_Pass,2026-06-30,OTP_Failed,0.0,1.0,1.0,0
018,Toffee,Weekly_Pass,2026-06-11,Buffer_Timeout,3.0,9.0,1.0,0
015,Bioscope,Weekly_Pass,2026-07-05,Buffer_Timeout,0.0,6.0,2.0,0
013,Other_Partner,Weekly_Pass,2026-06-13,OTP_Failed,2.0,0.0,1.0,1
013,Toffee,WC_Premium,2026-07-09,Buffer_Timeout,4.0,5.0,2.0,0
015,Other_Partner,Daily_Pass,2026-06-29,Stuck_at_Number_Screen,2.0,3.0,2.0,1
016,Toffee,Daily_Pass,2026-07-02,OTP_Failed,2.0,6.0,1.0,1
016,Toffee,WC_Premium,2026-07-09,Buffer_Timeout,1.0,10.0,1.0,0
018,Other_Partner,Daily_Pass,2026-07-10,Stuck_at_Number_Screen,0.0,0.0,2.0,1
015,Bioscope,WC_Premium,2026-07-02,Success,2.0,65.0,4.0,0
016,Toffee,Daily_Pass,2026-06-21,Success,5.0,58.0,5.0,0
019,Toffee,WC_Premium,2026-06-30,Success,5.0,67.0,5.0,0
016,Bioscope,WC_Premium,2026-07-01,Success,9.0,77.0,5.0,0
016,Bioscope,WC_Premium,2026-07-01,Stuck_at_Number_Screen,4.0,12.0,,0
017,Bioscope,WC_Premium,2026-06-23,Success,9.0,133.0,4.0,0
017,Bioscope,Daily_Pass,2026-06-21,Stuck_at_Number_Screen,1.0,0.0,,1
019,Bioscope,Weekly_Pass,2026-07-02,Buffer_Timeout,0.0,2.0,1.0,0
017,Bioscope,Weekly_Pass,2026-06-29,Success,9.0,73.0,4.0,0
018,Bioscope,WC_Premium,2026-06-24,Success,9.0,106.0,,0
017,Bioscope,Daily_Pass,2026-06-21,OTP_Failed,3.0,2.0,1.0,1
019,Toffee,WC_Premium,2026-06-19,Success,2.0,86.0,5.0,0
017,Toffee,Daily_Pass,2026-06-17,OTP_Failed,5.0,10.0,1.0,1
019,Toffee,WC_Premium,2026-06-14,Success,0.0,85.0,3.0,1
018,Bioscope,Weekly_Pass,2026-06-13,Stuck_at_Number_Screen,2.0,6.0,1.0,1
017,Toffee,Weekly_Pass,2026-06-22,Success,6.0,102.0,4.0,0
018,Toffee,Daily_Pass,2026-06-20,Success,12.0,82.0,4.0,0
017,Toffee,Daily_Pass,2026-06-17,Success,8.0,96.0,4.0,0
017,Toffee,Daily_Pass,2026-07-07,OTP_Failed,0.0,0.0,,1
013,Bioscope,Weekly_Pass,2026-06-15,Success,0.0,107.0,,0
017,Toffee,Weekly_Pass,2026-07-09,Success,16.0,118.0,4.0,0
015,Toffee,WC_Premium,2026-06-26,Success,0.0,69.0,5.0,0
017,Bioscope,Daily_Pass,2026-06-28,Stuck_at_Number_Screen,1.0,1.0,2.0,1
016,Bioscope,Weekly_Pass,2026-07-02,Buffer_Timeout,1.0,0.0,1.0,0
013,Toffee,WC_Premium,2026-06-29,Success,13.0,100.0,,1
018,Toffee,WC_Premium,2026-06-23,OTP_Failed,0.0,5.0,1.0,1
013,Other_Partner,Daily_Pass,2026-06-17,Success,4.0,93.0,5.0,1
016,Toffee,WC_Premium,2026-07-09,OTP_Failed,2.0,10.0,2.0,1
016,Other_Partner,WC_Premium,2026-07-10,Success,5.0,93.0,,0
016,Toffee,WC_Premium,2026-06-20,OTP_Failed,1.0,5.0,1.0,0
017,Toffee,WC_Premium,2026-06-15,Success,7.0,56.0,,0
016,Toffee,Weekly_Pass,2026-06-17,Stuck_at_Number_Screen,1.0,7.0,1.0,1
017,Toffee,Daily_Pass,2026-07-10,Success,10.0,99.0,5.0,0
017,Bioscope,Weekly_Pass,2026-06-14,Buffer_Timeout,4.0,4.0,2.0,0
013,Other_Partner,Weekly_Pass,2026-06-24,Success,0.0,89.0,,0
013,Other_Partner,Daily_Pass,2026-06-22,Success,13.0,107.0,5.0,0
018,Bioscope,Daily_Pass,2026-06-11,Success,8.0,99.0,,0
016,Bioscope,Daily_Pass,2026-06-25,Buffer_Timeout,5.0,4.0,2.0,0
017,Bioscope,Weekly_Pass,2026-06-11,Success,5.0,119.0,3.0,0
017,Bioscope,Daily_Pass,2026-06-24,Success,3.0,80.0,3.0,0
017,Toffee,Weekly_Pass,2026-07-03,Stuck_at_Number_Screen,2.0,8.0,2.0,1
016,Toffee,WC_Premium,2026-06-21,OTP_Failed,1.0,10.0,,1
018,Bioscope,Daily_Pass,2026-07-05,Success,9.0,94.0,4.0,0
017,Bioscope,WC_Premium,2026-07-09,Success,4.0,96.0,4.0,0
016,Bioscope,Weekly_Pass,2026-06-16,OTP_Failed,2.0,4.0,1.0,1
018,Bioscope,Daily_Pass,2026-06-26,OTP_Failed,1.0,0.0,1.0,1
018,Toffee,Daily_Pass,2026-06-23,OTP_Failed,1.0,8.0,,0
018,Bioscope,Daily_Pass,2026-06-13,Buffer_Timeout,4.0,2.0,1.0,0
018,Other_Partner,Daily_Pass,2026-07-05,Stuck_at_Number_Screen,1.0,3.0,,1
016,Toffee,WC_Premium,2026-06-19,OTP_Failed,4.0,11.0,1.0,1
017,Other_Partner,WC_Premium,2026-07-09,Success,1.0,45.0,3.0,0
017,Bioscope,WC_Premium,2026-06-22,Stuck_at_Number_Screen,4.0,0.0,,1
017,Bioscope,Weekly_Pass,2026-06-27,Buffer_Timeout,2.0,11.0,1.0,0
018,Bioscope,Weekly_Pass,2026-06-20,Success,0.0,81.0,3.0,0
019,Toffee,Daily_Pass,2026-06-15,OTP_Failed,3.0,1.0,1.0,1
013,Toffee,Weekly_Pass,2026-06-13,OTP_Failed,0.0,2.0,,0
017,Bioscope,Weekly_Pass,2026-07-05,OTP_Failed,6.0,4.0,1.0,1
019,Toffee,Daily_Pass,2026-07-03,Buffer_Timeout,1.0,3.0,1.0,0
019,Toffee,WC_Premium,2026-06-14,Success,7.0,108.0,4.0,0
019,Toffee,Weekly_Pass,2026-06-15,Success,4.0,51.0,4.0,0
018,Other_Partner,WC_Premium,2026-07-05,Success,2.0,93.0,,1
019,Toffee,Weekly_Pass,2026-07-08,Buffer_Timeout,2.0,5.0,2.0,0
017,Toffee,Daily_Pass,2026-06-24,Success,2.0,85.0,5.0,0
017,Other_Partner,WC_Premium,2026-06-26,Buffer_Timeout,0.0,0.0,1.0,1
017,Other_Partner,Daily_Pass,2026-06-30,Success,1.0,98.0,,0
016,Bioscope,Weekly_Pass,2026-06-17,Success,6.0,72.0,4.0,0
017,Bioscope,Weekly_Pass,2026-06-15,Success,2.0,96.0,5.0,1
018,Toffee,Daily_Pass,2026-06-27,OTP_Failed,3.0,12.0,1.0,1
018,Toffee,Weekly_Pass,2026-06-21,Success,1.0,78.0,4.0,0
017,Toffee,Daily_Pass,2026-06-27,Success,9.0,94.0,,0
019,Bioscope,Daily_Pass,2026-07-02,Success,11.0,62.0,4.0,0
017,Toffee,WC_Premium,2026-06-28,Buffer_Timeout,1.0,11.0,1.0,0
013,Bioscope,Weekly_Pass,2026-07-07,Buffer_Timeout,2.0,8.0,1.0,1
019,Toffee,Daily_Pass,2026-07-01,Success,2.0,120.0,5.0,0
017,Toffee,Weekly_Pass,2026-06-12,OTP_Failed,1.0,3.0,1.0,1
016,Bioscope,WC_Premium,2026-07-06,Stuck_at_Number_Screen,3.0,8.0,1.0,1
019,Bioscope,Daily_Pass,2026-06-27,OTP_Failed,0.0,9.0,1.0,0
014,Toffee,Weekly_Pass,2026-06-18,Success,12.0,145.0,5.0,0
019,Toffee,Weekly_Pass,2026-06-30,Success,4.0,77.0,3.0,0
017,Toffee,WC_Premium,2026-06-20,OTP_Failed,4.0,0.0,,1
018,Toffee,Weekly_Pass,2026-07-10,Success,20.0,95.0,,0
017,Bioscope,Daily_Pass,2026-06-23,Success,3.0,42.0,3.0,0
017,Toffee,Daily_Pass,2026-07-01,Success,2.0,62.0,5.0,0
017,Toffee,Weekly_Pass,2026-06-16,Stuck_at_Number_Screen,2.0,0.0,1.0,1
017,Bioscope,Daily_Pass,2026-07-02,Buffer_Timeout,2.0,6.0,2.0,0
019,Bioscope,WC_Premium,2026-06-25,Success,10.0,69.0,,0
017,Toffee,Daily_Pass,2026-06-14,OTP_Failed,0.0,9.0,,1
018,Toffee,Daily_Pass,2026-06-28,Success,10.0,114.0,5.0,1
013,Toffee,Daily_Pass,2026-07-08,OTP_Failed,4.0,6.0,,1
018,Toffee,Weekly_Pass,2026-06-12,Success,5.0,99.0,4.0,0
015,Bioscope,Weekly_Pass,2026-06-11,Success,3.0,75.0,5.0,0
017,Bioscope,Daily_Pass,2026-06-15,Buffer_Timeout,2.0,1.0,1.0,1
018,Toffee,WC_Premium,2026-07-02,OTP_Failed,2.0,4.0,1.0,0
013,Bioscope,Daily_Pass,2026-07-08,Success,1.0,93.0,,0
017,Toffee,Daily_Pass,2026-06-20,Success,3.0,66.0,4.0,0
018,Toffee,Daily_Pass,2026-06-26,Buffer_Timeout,0.0,6.0,1.0,0
019,Bioscope,WC_Premium,2026-06-28,Success,2.0,81.0,4.0,0
017,Toffee,WC_Premium,2026-06-24,OTP_Failed,1.0,10.0,1.0,1
017,Toffee,WC_Premium,2026-06-29,Success,7.0,73.0,5.0,0
017,Bioscope,Daily_Pass,2026-07-07,Success,1.0,96.0,3.0,0
019,Toffee,Weekly_Pass,2026-06-13,OTP_Failed,10.0,0.0,1.0,1
016,Toffee,Weekly_Pass,2026-07-07,Buffer_Timeout,0.0,10.0,1.0,1
018,Bioscope,Daily_Pass,2026-06-21,Success,7.0,91.0,4.0,0
018,Bioscope,Daily_Pass,2026-06-17,Success,5.0,112.0,3.0,0
019,Bioscope,WC_Premium,2026-06-18,Stuck_at_Number_Screen,0.0,8.0,1.0,1
019,Toffee,Daily_Pass,2026-06-21,Success,3.0,72.0,5.0,0
019,Toffee,Weekly_Pass,2026-07-09,OTP_Failed,0.0,0.0,1.0,1
019,Toffee,Daily_Pass,2026-06-12,Success,11.0,90.0,4.0,0
018,Bioscope,Weekly_Pass,2026-06-15,Success,2.0,89.0,5.0,0
018,Toffee,Daily_Pass,2026-06-17,Success,4.0,112.0,4.0,0
019,Bioscope,Daily_Pass,2026-07-04,Success,6.0,108.0,5.0,0
014,Toffee,Weekly_Pass,2026-07-06,Success,7.0,70.0,5.0,0
017,Toffee,WC_Premium,2026-06-13,OTP_Failed,1.0,0.0,,1
